Region_code,Price,Property_type,Bedrooms_str,Year,Month_name,Day_name,Price_per_bedrooms
2615,560000,house,Three_bedrooms,2018,June,Saturday,186667.0
2615,595000,house,Four_bedrooms,2018,June,Saturday,148750.0
2615,630000,house,Four_bedrooms,2018,June,Saturday,157500.0
2607,670000,house,Three_bedrooms,2018,June,Saturday,223333.0
2913,700000,house,Four_bedrooms,2018,June,Saturday,175000.0
2615,747500,house,Four_bedrooms,2018,June,Saturday,186875.0
2602,761000,house,Three_bedrooms,2018,June,Saturday,253667.0
2615,787000,house,Four_bedrooms,2018,June,Saturday,196750.0
2614,820000,house,Four_bedrooms,2018,June,Saturday,205000.0
2607,825000,house,Four_bedrooms,2018,June,Saturday,206250.0
2614,840000,house,Three_bedrooms,2018,June,Saturday,280000.0
2605,956000,house,Four_bedrooms,2018,June,Saturday,239000.0
2603,1370000,house,Five_bedrooms,2018,June,Sunday,274000.0
2914,422500,house,Two_bedrooms,2018,June,Monday,211250.0
2615,545000,house,Three_bedrooms,2018,June,Monday,181667.0
2914,580000,house,Three_bedrooms,2018,June,Monday,193333.0
2611,675000,house,Three_bedrooms,2018,June,Monday,225000.0
2914,895000,house,Four_bedrooms,2018,June,Monday,223750.0
2607,1250000,house,Five_bedrooms,2018,June,Monday,250000.0
2611,586000,house,Three_bedrooms,2018,June,Tuesday,195333.0
2913,618000,house,Three_bedrooms,2018,June,Tuesday,206000.0
2904,620000,house,Three_bedrooms,2018,June,Tuesday,206667.0
2611,742000,house,Four_bedrooms,2018,June,Tuesday,185500.0
2607,1100000,house,Five_bedrooms,2018,June,Tuesday,220000.0
2905,440000,house,Three_bedrooms,2018,June,Wednesday,146667.0
2906,496000,house,Three_bedrooms,2018,June,Wednesday,165333.0
2902,565000,house,Three_bedrooms,2018,June,Wednesday,188333.0
2902,571000,house,Three_bedrooms,2018,June,Wednesday,190333.0
2903,615000,house,Three_bedrooms,2018,June,Wednesday,205000.0
2902,635000,house,Three_bedrooms,2018,June,Wednesday,211667.0
2902,790000,house,Five_bedrooms,2018,June,Wednesday,158000.0
2614,815000,house,Four_bedrooms,2018,June,Wednesday,203750.0
2607,820000,house,Three_bedrooms,2018,June,Wednesday,273333.0
2913,880000,house,Four_bedrooms,2018,June,Wednesday,220000.0
2607,1050000,house,Four_bedrooms,2018,June,Wednesday,262500.0
2913,473000,house,Three_bedrooms,2018,June,Thursday,157667.0
2913,544000,house,Three_bedrooms,2018,June,Thursday,181333.0
2905,680000,house,Four_bedrooms,2018,June,Thursday,170000.0
2914,775000,house,Four_bedrooms,2018,June,Thursday,193750.0
2914,776000,house,Four_bedrooms,2018,June,Thursday,194000.0
2904,802500,house,Five_bedrooms,2018,June,Thursday,160500.0
2606,1150000,house,Four_bedrooms,2018,June,Thursday,287500.0
2602,1410000,house,Five_bedrooms,2018,June,Thursday,282000.0
2913,438000,house,Two_bedrooms,2018,June,Friday,219000.0
2913,490000,house,Three_bedrooms,2018,June,Friday,163333.0
2906,602000,house,Three_bedrooms,2018,June,Friday,200667.0
2611,618000,house,Three_bedrooms,2018,June,Friday,206000.0
2905,620000,house,Four_bedrooms,2018,June,Friday,155000.0
2615,630000,house,Three_bedrooms,2018,June,Friday,210000.0
2611,660000,house,Four_bedrooms,2018,June,Friday,165000.0
2605,690000,house,Two_bedrooms,2018,June,Friday,345000.0
2914,775500,house,Four_bedrooms,2018,June,Friday,193875.0
2914,835000,house,Four_bedrooms,2018,June,Friday,208750.0
2605,900000,house,Four_bedrooms,2018,June,Friday,225000.0
2605,1467000,house,Four_bedrooms,2018,June,Friday,366750.0
2615,535000,house,Three_bedrooms,2018,June,Saturday,178333.0
2614,571000,house,Three_bedrooms,2018,June,Saturday,190333.0
2611,585000,house,Four_bedrooms,2018,June,Saturday,146250.0
2615,612000,house,Three_bedrooms,2018,June,Saturday,204000.0
2913,615000,house,Four_bedrooms,2018,June,Saturday,153750.0
2602,737500,house,Three_bedrooms,2018,June,Saturday,245833.0
2912,769000,house,Four_bedrooms,2018,June,Saturday,192250.0
2602,1110000,house,Four_bedrooms,2018,June,Saturday,277500.0
2600,1470000,house,Four_bedrooms,2018,June,Saturday,367500.0
2615,525000,house,Three_bedrooms,2018,July,Monday,175000.0
2913,600000,house,Three_bedrooms,2018,July,Monday,200000.0
2614,620000,house,Three_bedrooms,2018,July,Monday,206667.0
2607,630000,house,Four_bedrooms,2018,July,Monday,157500.0
2615,655000,house,Four_bedrooms,2018,July,Monday,163750.0
2905,657000,house,Five_bedrooms,2018,July,Monday,131400.0
2903,725000,house,Four_bedrooms,2018,July,Monday,181250.0
2606,725000,house,Three_bedrooms,2018,July,Monday,241667.0
2914,725000,house,Four_bedrooms,2018,July,Monday,181250.0
2906,735000,house,Four_bedrooms,2018,July,Monday,183750.0
2602,980000,house,Three_bedrooms,2018,July,Monday,326667.0
2604,1206000,house,Four_bedrooms,2018,July,Monday,301500.0
2913,530000,house,Three_bedrooms,2018,July,Tuesday,176667.0
2905,620000,house,Five_bedrooms,2018,July,Tuesday,124000.0
2611,643000,house,Three_bedrooms,2018,July,Tuesday,214333.0
2905,650000,house,Five_bedrooms,2018,July,Tuesday,130000.0
2906,670000,house,Four_bedrooms,2018,July,Tuesday,167500.0
2615,430000,house,Three_bedrooms,2018,July,Wednesday,143333.0
2914,495000,house,Three_bedrooms,2018,July,Wednesday,165000.0
2913,510000,house,Three_bedrooms,2018,July,Wednesday,170000.0
2902,575000,house,Four_bedrooms,2018,July,Wednesday,143750.0
2615,610000,house,Four_bedrooms,2018,July,Wednesday,152500.0
2617,710000,house,Four_bedrooms,2018,July,Wednesday,177500.0
2912,790000,house,Four_bedrooms,2018,July,Wednesday,197500.0
2906,494000,house,Three_bedrooms,2018,July,Thursday,164667.0
2615,575000,house,Three_bedrooms,2018,July,Thursday,191667.0
2615,625000,house,Four_bedrooms,2018,July,Thursday,156250.0
2905,620000,house,Four_bedrooms,2018,July,Friday,155000.0
2913,648000,house,Three_bedrooms,2018,July,Friday,216000.0
2913,663000,house,Four_bedrooms,2018,July,Friday,165750.0
2913,665000,house,Four_bedrooms,2018,July,Friday,166250.0
2913,855000,house,Four_bedrooms,2018,July,Friday,213750.0
2913,880000,house,Five_bedrooms,2018,July,Friday,176000.0
2905,528000,house,Three_bedrooms,2018,July,Saturday,176000.0
2914,605000,house,Three_bedrooms,2018,July,Saturday,201667.0
2615,615000,house,Four_bedrooms,2018,July,Saturday,153750.0
2904,640000,house,Three_bedrooms,2018,July,Saturday,213333.0
2906,672000,house,Four_bedrooms,2018,July,Saturday,168000.0
2614,672500,house,Three_bedrooms,2018,July,Saturday,224167.0
2904,735000,house,Three_bedrooms,2018,July,Saturday,245000.0
2615,760000,house,Three_bedrooms,2018,July,Saturday,253333.0
2617,762000,house,Three_bedrooms,2018,July,Saturday,254000.0
2911,819000,house,Four_bedrooms,2018,July,Saturday,204750.0
2604,880000,house,Two_bedrooms,2018,July,Saturday,440000.0
2605,921000,house,Four_bedrooms,2018,July,Saturday,230250.0
2614,950000,house,Four_bedrooms,2018,July,Saturday,237500.0
2913,335000,house,Two_bedrooms,2018,July,Monday,167500.0
2906,420000,house,Three_bedrooms,2018,July,Monday,140000.0
2617,460000,house,Three_bedrooms,2018,July,Monday,153333.0
2913,495000,house,Three_bedrooms,2018,July,Monday,165000.0
2906,510000,house,Three_bedrooms,2018,July,Monday,170000.0
2615,560000,house,Three_bedrooms,2018,July,Monday,186667.0
2913,565000,house,Three_bedrooms,2018,July,Monday,188333.0
2615,595000,house,Three_bedrooms,2018,July,Monday,198333.0
2905,655000,house,Three_bedrooms,2018,July,Monday,218333.0
2914,680500,house,Four_bedrooms,2018,July,Monday,170125.0
2615,755385,house,Four_bedrooms,2018,July,Monday,188846.0
2617,794500,house,Four_bedrooms,2018,July,Monday,198625.0
2913,895000,house,Five_bedrooms,2018,July,Monday,179000.0
2902,932000,house,Five_bedrooms,2018,July,Monday,186400.0
2600,1800000,house,Three_bedrooms,2018,July,Monday,600000.0
2617,395000,house,Two_bedrooms,2018,July,Tuesday,197500.0
2611,751000,house,Four_bedrooms,2018,July,Tuesday,187750.0
2913,780000,house,Four_bedrooms,2018,July,Tuesday,195000.0
2914,794000,house,Four_bedrooms,2018,July,Tuesday,198500.0
2913,910000,house,Four_bedrooms,2018,July,Tuesday,227500.0
2911,985200,house,Four_bedrooms,2018,July,Tuesday,246300.0
2914,1080000,house,Five_bedrooms,2018,July,Tuesday,216000.0
2906,440000,house,Three_bedrooms,2018,July,Wednesday,146667.0
2615,480000,house,Three_bedrooms,2018,July,Wednesday,160000.0
2912,562000,house,Three_bedrooms,2018,July,Wednesday,187333.0
2912,880000,house,Five_bedrooms,2018,July,Wednesday,176000.0
2914,655000,house,Four_bedrooms,2018,July,Thursday,163750.0
2906,715000,house,Four_bedrooms,2018,July,Thursday,178750.0
2615,800000,house,Four_bedrooms,2018,July,Thursday,200000.0
2902,850000,house,Four_bedrooms,2018,July,Thursday,212500.0
2611,890000,house,Four_bedrooms,2018,July,Thursday,222500.0
2604,940000,house,Four_bedrooms,2018,July,Thursday,235000.0
2914,485000,house,Three_bedrooms,2018,July,Friday,161667.0
2902,510000,house,Three_bedrooms,2018,July,Friday,170000.0
2902,575000,house,Three_bedrooms,2018,July,Friday,191667.0
2602,760000,house,Three_bedrooms,2018,July,Friday,253333.0
2914,790000,house,Four_bedrooms,2018,July,Friday,197500.0
2615,531500,house,Two_bedrooms,2018,July,Saturday,265750.0
2614,566000,house,Three_bedrooms,2018,July,Saturday,188667.0
2615,580000,house,Four_bedrooms,2018,July,Saturday,145000.0
2615,632000,house,Four_bedrooms,2018,July,Saturday,158000.0
2615,640000,house,Four_bedrooms,2018,July,Saturday,160000.0
2614,645000,house,Four_bedrooms,2018,July,Saturday,161250.0
2611,670000,house,Four_bedrooms,2018,July,Saturday,167500.0
2904,676000,house,Four_bedrooms,2018,July,Saturday,169000.0
2611,815000,house,Five_bedrooms,2018,July,Saturday,163000.0
2611,839000,house,Four_bedrooms,2018,July,Saturday,209750.0
2602,850000,house,Three_bedrooms,2018,July,Saturday,283333.0
2602,895000,house,Three_bedrooms,2018,July,Saturday,298333.0
2605,900000,house,Three_bedrooms,2018,July,Saturday,300000.0
2602,1167000,house,Four_bedrooms,2018,July,Saturday,291750.0
2902,395000,house,Three_bedrooms,2018,July,Monday,131667.0
2906,430000,house,Three_bedrooms,2018,July,Monday,143333.0
2913,435000,house,Three_bedrooms,2018,July,Monday,145000.0
2615,455000,house,Three_bedrooms,2018,July,Monday,151667.0
2611,475000,house,Three_bedrooms,2018,July,Monday,158333.0
2913,535000,house,Three_bedrooms,2018,July,Monday,178333.0
2912,552000,house,Three_bedrooms,2018,July,Monday,184000.0
2611,625000,house,Three_bedrooms,2018,July,Monday,208333.0
2913,695000,house,Four_bedrooms,2018,July,Monday,173750.0
2617,719000,house,Four_bedrooms,2018,July,Monday,179750.0
2614,725000,house,Four_bedrooms,2018,July,Monday,181250.0
2607,915000,house,Four_bedrooms,2018,July,Monday,228750.0
2913,352000,house,Two_bedrooms,2018,July,Tuesday,176000.0
2617,635000,house,Three_bedrooms,2018,July,Tuesday,211667.0
2612,1720000,house,Four_bedrooms,2018,July,Tuesday,430000.0
2905,445000,house,Three_bedrooms,2018,July,Wednesday,148333.0
2903,510000,house,Three_bedrooms,2018,July,Wednesday,170000.0
2906,528000,house,Four_bedrooms,2018,July,Wednesday,132000.0
2906,560000,house,Three_bedrooms,2018,July,Wednesday,186667.0
2904,586000,house,Three_bedrooms,2018,July,Wednesday,195333.0
2903,620000,house,Three_bedrooms,2018,July,Wednesday,206667.0
2912,715000,house,Four_bedrooms,2018,July,Wednesday,178750.0
2615,740000,house,Three_bedrooms,2018,July,Wednesday,246667.0
2903,495000,house,Three_bedrooms,2018,July,Thursday,165000.0
2914,510000,house,Three_bedrooms,2018,July,Thursday,170000.0
2913,525000,house,Three_bedrooms,2018,July,Thursday,175000.0
2615,545000,house,Three_bedrooms,2018,July,Thursday,181667.0
2913,565000,house,Three_bedrooms,2018,July,Thursday,188333.0
2605,767500,house,Three_bedrooms,2018,July,Thursday,255833.0
2905,425000,house,Three_bedrooms,2018,July,Friday,141667.0
2913,500000,house,Three_bedrooms,2018,July,Friday,166667.0
2905,610000,house,Three_bedrooms,2018,July,Friday,203333.0
2914,716500,house,Four_bedrooms,2018,July,Friday,179125.0
2906,728000,house,Four_bedrooms,2018,July,Friday,182000.0
2914,815000,house,Four_bedrooms,2018,July,Friday,203750.0
2905,452000,house,Three_bedrooms,2018,July,Saturday,150667.0
2913,520000,house,Three_bedrooms,2018,July,Saturday,173333.0
2913,653500,house,Three_bedrooms,2018,July,Saturday,217833.0
2914,747000,house,Four_bedrooms,2018,July,Saturday,186750.0
2605,800000,house,Three_bedrooms,2018,July,Saturday,266667.0
2615,816500,house,Four_bedrooms,2018,July,Saturday,204125.0
2902,961000,house,Five_bedrooms,2018,July,Saturday,192200.0
2604,1490000,house,Five_bedrooms,2018,July,Saturday,298000.0
2906,495000,house,Three_bedrooms,2018,July,Monday,165000.0
2902,555000,house,Three_bedrooms,2018,July,Monday,185000.0
2903,590000,house,Four_bedrooms,2018,July,Monday,147500.0
2615,595000,house,Four_bedrooms,2018,July,Monday,148750.0
2617,696000,house,Three_bedrooms,2018,July,Monday,232000.0
2912,745000,house,Four_bedrooms,2018,July,Monday,186250.0
2913,895000,house,Four_bedrooms,2018,July,Monday,223750.0
2603,1050000,house,Four_bedrooms,2018,July,Monday,262500.0
2905,691000,house,Four_bedrooms,2018,July,Tuesday,172750.0
2913,697500,house,Four_bedrooms,2018,July,Tuesday,174375.0
2913,421000,house,Three_bedrooms,2018,July,Wednesday,140333.0
2912,465000,house,Two_bedrooms,2018,July,Wednesday,232500.0
2615,580000,house,Four_bedrooms,2018,July,Wednesday,145000.0
2611,729000,house,Four_bedrooms,2018,July,Wednesday,182250.0
2607,1340000,house,Three_bedrooms,2018,July,Wednesday,446667.0
2603,2500000,house,Five_bedrooms,2018,July,Wednesday,500000.0
2615,395000,house,Two_bedrooms,2018,July,Thursday,197500.0
2611,460000,house,Two_bedrooms,2018,July,Thursday,230000.0
2906,830000,house,Five_bedrooms,2018,July,Thursday,166000.0
2905,945000,house,Four_bedrooms,2018,July,Thursday,236250.0
2600,1020000,house,Three_bedrooms,2018,July,Thursday,340000.0
2615,455000,house,Three_bedrooms,2018,July,Friday,151667.0
2906,515000,house,Three_bedrooms,2018,July,Friday,171667.0
2906,520000,house,Three_bedrooms,2018,July,Friday,173333.0
2615,530000,house,Three_bedrooms,2018,July,Friday,176667.0
2903,535000,house,Three_bedrooms,2018,July,Friday,178333.0
2904,585000,house,Three_bedrooms,2018,July,Friday,195000.0
2615,767000,house,Five_bedrooms,2018,July,Friday,153400.0
2914,770000,house,Four_bedrooms,2018,July,Friday,192500.0
2617,775000,house,Four_bedrooms,2018,July,Friday,193750.0
2906,835000,house,Four_bedrooms,2018,July,Friday,208750.0
2906,540000,house,Four_bedrooms,2018,July,Saturday,135000.0
2914,616000,house,Three_bedrooms,2018,July,Saturday,205333.0
2611,658500,house,Three_bedrooms,2018,July,Saturday,219500.0
2606,665000,house,Three_bedrooms,2018,July,Saturday,221667.0
2611,667000,house,Four_bedrooms,2018,July,Saturday,166750.0
2615,670000,house,Four_bedrooms,2018,July,Saturday,167500.0
2615,732000,house,Four_bedrooms,2018,July,Saturday,183000.0
2617,765000,house,Four_bedrooms,2018,July,Saturday,191250.0
2615,840000,house,Four_bedrooms,2018,July,Saturday,210000.0
2602,875000,house,Five_bedrooms,2018,July,Saturday,175000.0
2602,920000,house,Three_bedrooms,2018,July,Saturday,306667.0
2600,940000,house,Three_bedrooms,2018,July,Saturday,313333.0
2602,1130000,house,Three_bedrooms,2018,July,Saturday,376667.0
2606,1200000,house,Four_bedrooms,2018,July,Saturday,300000.0
2604,1554000,house,Three_bedrooms,2018,July,Saturday,518000.0
2914,415000,house,Three_bedrooms,2018,July,Monday,138333.0
2913,420000,house,Two_bedrooms,2018,July,Monday,210000.0
2612,460000,house,Two_bedrooms,2018,July,Monday,230000.0
2615,515000,house,Three_bedrooms,2018,July,Monday,171667.0
2902,540000,house,Three_bedrooms,2018,July,Monday,180000.0
2615,576000,house,Four_bedrooms,2018,July,Monday,144000.0
2914,640000,house,Three_bedrooms,2018,July,Monday,213333.0
2902,650000,house,Four_bedrooms,2018,July,Monday,162500.0
2615,697000,house,Four_bedrooms,2018,July,Monday,174250.0
2612,880000,house,Three_bedrooms,2018,July,Monday,293333.0
2605,1162500,house,Four_bedrooms,2018,July,Monday,290625.0
2606,2610000,house,Four_bedrooms,2018,July,Monday,652500.0
2906,450000,house,Three_bedrooms,2018,July,Tuesday,150000.0
2914,455150,house,Two_bedrooms,2018,July,Tuesday,227575.0
2615,490000,house,Three_bedrooms,2018,July,Tuesday,163333.0
2903,519000,house,Three_bedrooms,2018,July,Tuesday,173000.0
2615,642000,house,Four_bedrooms,2018,July,Tuesday,160500.0
2914,666000,house,Four_bedrooms,2018,July,Tuesday,166500.0
2906,735000,house,Four_bedrooms,2018,July,Tuesday,183750.0
2913,750000,house,Four_bedrooms,2018,July,Tuesday,187500.0
2913,860000,house,Four_bedrooms,2018,July,Tuesday,215000.0
2912,995000,house,Five_bedrooms,2018,July,Tuesday,199000.0
2602,1070000,house,Four_bedrooms,2018,July,Tuesday,267500.0
2603,1950000,house,Four_bedrooms,2018,July,Tuesday,487500.0
2602,350000,house,Three_bedrooms,2018,August,Wednesday,116667.0
2903,550000,house,Four_bedrooms,2018,August,Wednesday,137500.0
2615,565000,house,Three_bedrooms,2018,August,Wednesday,188333.0
2914,710000,house,Four_bedrooms,2018,August,Wednesday,177500.0
2602,1160000,house,Three_bedrooms,2018,August,Wednesday,386667.0
2602,1370000,house,Five_bedrooms,2018,August,Wednesday,274000.0
2906,490600,house,Three_bedrooms,2018,August,Thursday,163533.0
2904,635000,house,Three_bedrooms,2018,August,Thursday,211667.0
2602,798000,house,Three_bedrooms,2018,August,Thursday,266000.0
2615,870000,house,Five_bedrooms,2018,August,Thursday,174000.0
2602,905000,house,Three_bedrooms,2018,August,Thursday,301667.0
2913,930000,house,Five_bedrooms,2018,August,Thursday,186000.0
2905,610000,house,Three_bedrooms,2018,August,Friday,203333.0
2914,642500,house,Three_bedrooms,2018,August,Friday,214167.0
2913,790000,house,Four_bedrooms,2018,August,Friday,197500.0
2906,400500,house,Three_bedrooms,2018,August,Saturday,133500.0
2913,480000,house,Three_bedrooms,2018,August,Saturday,160000.0
2617,495000,house,Three_bedrooms,2018,August,Saturday,165000.0
2617,595000,house,Three_bedrooms,2018,August,Saturday,198333.0
2615,600000,house,Four_bedrooms,2018,August,Saturday,150000.0
2611,620000,house,Three_bedrooms,2018,August,Saturday,206667.0
2611,725000,house,Three_bedrooms,2018,August,Saturday,241667.0
2615,807000,house,Four_bedrooms,2018,August,Saturday,201750.0
2617,862000,house,Four_bedrooms,2018,August,Saturday,215500.0
2617,995000,house,Three_bedrooms,2018,August,Saturday,331667.0
2913,1157500,house,Five_bedrooms,2018,August,Saturday,231500.0
2600,1200000,house,Four_bedrooms,2018,August,Saturday,300000.0
2611,1230000,house,Four_bedrooms,2018,August,Saturday,307500.0
2903,675000,house,Five_bedrooms,2018,August,Monday,135000.0
2903,885000,house,Five_bedrooms,2018,August,Monday,177000.0
2904,1015000,house,Five_bedrooms,2018,August,Monday,203000.0
2905,477500,house,Three_bedrooms,2018,August,Tuesday,159167.0
2615,480000,house,Three_bedrooms,2018,August,Tuesday,160000.0
2913,488000,house,Three_bedrooms,2018,August,Tuesday,162667.0
2905,494000,house,Three_bedrooms,2018,August,Tuesday,164667.0
2903,555000,house,Three_bedrooms,2018,August,Tuesday,185000.0
2906,580000,house,Four_bedrooms,2018,August,Tuesday,145000.0
2617,665000,house,Four_bedrooms,2018,August,Tuesday,166250.0
2913,683500,house,Three_bedrooms,2018,August,Tuesday,227833.0
2615,760000,house,Four_bedrooms,2018,August,Tuesday,190000.0
2602,873000,house,Three_bedrooms,2018,August,Tuesday,291000.0
2602,1050000,house,Four_bedrooms,2018,August,Tuesday,262500.0
2611,1080000,house,Four_bedrooms,2018,August,Tuesday,270000.0
2602,1286000,house,Four_bedrooms,2018,August,Tuesday,321500.0
2913,455800,house,Three_bedrooms,2018,August,Wednesday,151933.0
2905,460000,house,Three_bedrooms,2018,August,Wednesday,153333.0
2906,610000,house,Three_bedrooms,2018,August,Wednesday,203333.0
2914,726500,house,Five_bedrooms,2018,August,Wednesday,145300.0
2906,735000,house,Four_bedrooms,2018,August,Wednesday,183750.0
2914,760000,house,Four_bedrooms,2018,August,Wednesday,190000.0
2617,865000,house,Four_bedrooms,2018,August,Wednesday,216250.0
2614,900000,house,Three_bedrooms,2018,August,Wednesday,300000.0
2615,532000,house,Three_bedrooms,2018,August,Thursday,177333.0
2617,555000,house,Three_bedrooms,2018,August,Thursday,185000.0
2913,645000,house,Four_bedrooms,2018,August,Thursday,161250.0
2913,700000,house,Three_bedrooms,2018,August,Thursday,233333.0
2606,810000,house,Four_bedrooms,2018,August,Thursday,202500.0
2914,850000,house,Four_bedrooms,2018,August,Thursday,212500.0
2611,530000,house,Four_bedrooms,2018,August,Friday,132500.0
2615,605000,house,Three_bedrooms,2018,August,Friday,201667.0
2615,657500,house,Four_bedrooms,2018,August,Friday,164375.0
2906,665000,house,Four_bedrooms,2018,August,Friday,166250.0
2914,808000,house,Four_bedrooms,2018,August,Friday,202000.0
2617,868000,house,Four_bedrooms,2018,August,Friday,217000.0
2913,1030000,house,Five_bedrooms,2018,August,Friday,206000.0
2914,1100000,house,Five_bedrooms,2018,August,Friday,220000.0
2615,585000,house,Four_bedrooms,2018,August,Saturday,146250.0
2904,610000,house,Four_bedrooms,2018,August,Saturday,152500.0
2611,650000,house,Three_bedrooms,2018,August,Saturday,216667.0
2902,685000,house,Four_bedrooms,2018,August,Saturday,171250.0
2903,722500,house,Four_bedrooms,2018,August,Saturday,180625.0
2607,970000,house,Four_bedrooms,2018,August,Saturday,242500.0
2604,1560000,house,Four_bedrooms,2018,August,Saturday,390000.0
2903,605000,house,Four_bedrooms,2018,August,Sunday,151250.0
2913,371500,house,Two_bedrooms,2018,August,Monday,185750.0
2906,770000,house,Five_bedrooms,2018,August,Monday,154000.0
2914,835000,house,Four_bedrooms,2018,August,Monday,208750.0
2615,478000,house,Three_bedrooms,2018,August,Tuesday,159333.0
2904,640000,house,Three_bedrooms,2018,August,Tuesday,213333.0
2902,683000,house,Four_bedrooms,2018,August,Tuesday,170750.0
2904,736000,house,Four_bedrooms,2018,August,Tuesday,184000.0
2914,840000,house,Four_bedrooms,2018,August,Tuesday,210000.0
2615,515000,house,Three_bedrooms,2018,August,Wednesday,171667.0
2615,550000,house,Three_bedrooms,2018,August,Wednesday,183333.0
2615,575000,house,Four_bedrooms,2018,August,Wednesday,143750.0
2905,630000,house,Three_bedrooms,2018,August,Wednesday,210000.0
2914,720000,house,Five_bedrooms,2018,August,Wednesday,144000.0
2905,595000,house,Four_bedrooms,2018,August,Thursday,148750.0
2914,850000,house,Four_bedrooms,2018,August,Thursday,212500.0
2602,980000,house,Three_bedrooms,2018,August,Thursday,326667.0
2906,487000,house,Three_bedrooms,2018,August,Friday,162333.0
2903,495000,house,Four_bedrooms,2018,August,Friday,123750.0
2617,510000,house,Two_bedrooms,2018,August,Friday,255000.0
2913,532000,house,Three_bedrooms,2018,August,Friday,177333.0
2617,546000,house,Three_bedrooms,2018,August,Friday,182000.0
2615,551000,house,Three_bedrooms,2018,August,Friday,183667.0
2903,610000,house,Three_bedrooms,2018,August,Friday,203333.0
2913,660000,house,Four_bedrooms,2018,August,Friday,165000.0
2913,670000,house,Four_bedrooms,2018,August,Friday,167500.0
2602,770000,house,Three_bedrooms,2018,August,Friday,256667.0
2914,805000,house,Four_bedrooms,2018,August,Friday,201250.0
2913,980000,house,Five_bedrooms,2018,August,Friday,196000.0
2914,1320000,house,Five_bedrooms,2018,August,Friday,264000.0
2615,605000,house,Three_bedrooms,2018,August,Saturday,201667.0
2902,606999,house,Four_bedrooms,2018,August,Saturday,151750.0
2614,626000,house,Three_bedrooms,2018,August,Saturday,208667.0
2902,627000,house,Four_bedrooms,2018,August,Saturday,156750.0
2615,630000,house,Five_bedrooms,2018,August,Saturday,126000.0
2615,692000,house,Four_bedrooms,2018,August,Saturday,173000.0
2615,710000,house,Four_bedrooms,2018,August,Saturday,177500.0
2912,730000,house,Four_bedrooms,2018,August,Saturday,182500.0
2602,830000,house,Three_bedrooms,2018,August,Saturday,276667.0
2611,837000,house,Five_bedrooms,2018,August,Saturday,167400.0
2604,1200000,house,Three_bedrooms,2018,August,Saturday,400000.0
2913,470000,house,Three_bedrooms,2018,August,Monday,156667.0
2914,490000,house,Three_bedrooms,2018,August,Monday,163333.0
2905,527500,house,Three_bedrooms,2018,August,Monday,175833.0
2607,555000,house,Two_bedrooms,2018,August,Monday,277500.0
2615,560000,house,Three_bedrooms,2018,August,Monday,186667.0
2913,655000,house,Three_bedrooms,2018,August,Monday,218333.0
2605,815000,house,Three_bedrooms,2018,August,Monday,271667.0
2905,820000,house,Five_bedrooms,2018,August,Monday,164000.0
2617,552250,house,Three_bedrooms,2018,August,Tuesday,184083.0
2913,650000,house,Three_bedrooms,2018,August,Tuesday,216667.0
2904,655000,house,Four_bedrooms,2018,August,Tuesday,163750.0
2617,735000,house,Three_bedrooms,2018,August,Tuesday,245000.0
2912,765000,house,Four_bedrooms,2018,August,Tuesday,191250.0
2903,775000,house,Four_bedrooms,2018,August,Tuesday,193750.0
2904,852000,house,Five_bedrooms,2018,August,Tuesday,170400.0
2604,940000,house,Four_bedrooms,2018,August,Tuesday,235000.0
2906,456500,house,Three_bedrooms,2018,August,Wednesday,152167.0
2905,665000,house,Four_bedrooms,2018,August,Wednesday,166250.0
2906,670000,house,Four_bedrooms,2018,August,Wednesday,167500.0
2905,785000,house,Four_bedrooms,2018,August,Wednesday,196250.0
2615,837000,house,Five_bedrooms,2018,August,Wednesday,167400.0
2914,840000,house,Four_bedrooms,2018,August,Wednesday,210000.0
2615,465000,house,Three_bedrooms,2018,August,Thursday,155000.0
2914,592000,house,Three_bedrooms,2018,August,Thursday,197333.0
2615,600000,house,Four_bedrooms,2018,August,Thursday,150000.0
2615,620000,house,Three_bedrooms,2018,August,Thursday,206667.0
2914,632000,house,Three_bedrooms,2018,August,Thursday,210667.0
2615,650000,house,Four_bedrooms,2018,August,Thursday,162500.0
2911,725000,house,Four_bedrooms,2018,August,Thursday,181250.0
2914,817000,house,Four_bedrooms,2018,August,Thursday,204250.0
2605,890000,house,Two_bedrooms,2018,August,Thursday,445000.0
2617,890000,house,Four_bedrooms,2018,August,Thursday,222500.0
2605,965000,house,Four_bedrooms,2018,August,Thursday,241250.0
2615,500000,house,Three_bedrooms,2018,August,Friday,166667.0
2906,532500,house,Three_bedrooms,2018,August,Friday,177500.0
2902,565000,house,Three_bedrooms,2018,August,Friday,188333.0
2615,567000,house,Three_bedrooms,2018,August,Friday,189000.0
2913,595000,house,Three_bedrooms,2018,August,Friday,198333.0
2615,635000,house,Four_bedrooms,2018,August,Friday,158750.0
2615,685000,house,Four_bedrooms,2018,August,Friday,171250.0
2904,691000,house,Three_bedrooms,2018,August,Friday,230333.0
2611,780000,house,Four_bedrooms,2018,August,Friday,195000.0
2902,515000,house,Three_bedrooms,2018,August,Saturday,171667.0
2914,539000,house,Three_bedrooms,2018,August,Saturday,179667.0
2615,578000,house,Three_bedrooms,2018,August,Saturday,192667.0
2615,600000,house,Four_bedrooms,2018,August,Saturday,150000.0
2615,600000,house,Three_bedrooms,2018,August,Saturday,200000.0
